"Agriculture, value added (% of GDP)",1990,2000,2005
Abkhazia,,,
Afghanistan,,,"39,4804162469086"
"Akrotiri and Dhekelia",,,
Albania,"35,9007902152057","29,1305832105786","22,8"
Algeria,"11,3582674371877","8,87988355580419","8,22165677127509"
"American Samoa",,,
Andorra,,,
Angola,"17,9380112938455","5,66468956353548","8,48999381630981"
Anguilla,,,
"Antigua and Barbuda","4,17757768338315","1,84654813618964","2,02437833041302"
Argentina,"8,12367620787488","4,97122125010816","9,40102922706621"
Armenia,"17,3762697212016","25,5478701562349","20,892517379789"
Aruba,,,
Australia,"4,92395509885564","3,51280389854075","3,26503694672687"
Austria,"3,71034704722532","2,02628637380735","1,60575523429966"
Azerbaijan,"29,0356315828789","17,14337346676","9,89547339322737"
Bahamas,"2,55121065931877","2,85029299327991","2,19414531136481"
Bahrain,"0,949346076458753",,
Bangladesh,"30,2509679373351","25,514086141695","20,1420328875343"
Barbados,"7,39993991730957","4,29257663170275","3,76504181113604"
Belarus,"23,5450236966825","14,1532273559891","9,77364857618806"
Belgium,"2,07095264103205","1,37770581065331","0,827943748636426"
Belize,"19,9805068226121","16,7484548921499","15,2995083516159"
Benin,"36,078500966019","36,5329521081822","32,1998673446827"
Bermuda,,"0,706240740089089","0,841630846584661"
Bhutan,"36,3181514061686","28,4312664509572","23,1791314542524"
Bolivia,"16,7408535909075","15,0076478361489","14,3780136991069"
"Bosnia and Herzegovina",,"10,5830149170925","10,5478546868894"
Botswana,"4,85331346596827","2,69936636389135","1,81917047418841"
Brazil,"8,1","5,60281036129861","5,70839075848974"
"British Virgin Islands",,,
Brunei,"0,966141827299796","1,02441310314566","0,946593274162113"
Bulgaria,"17,0267182000042","13,5572760024393","9,06930547799377"
"Burkina Faso","28,7809595800438","28,9907869979163","34,1251822683795"
Burundi,"55,8787002957979","45,9583262841563","44,4965293428288"
Cambodia,,"37,8411808027023","32,4013301398731"
Cameroon,"24,5753914056696","22,1350627321078","19,5349233424222"
Canada,"2,86250958182083","2,27625933815367","1,84062542218418"
"Cape Verde","14,4148645278325","12,904890798184","9,0189184955706"
"Cayman Islands",,,
"Central African Republic","47,5934567540547","53,1494720509478","54,4428519362482"
Chad,"29,2798657152614","42,314196951481","12,2698442746247"
"Channel Islands",,,
Chile,"8,70856391095521","6,11324216877253","4,64773615067966"
China,"27,116210801487","15,06301182385","12,1230231192485"
"Christmas Island",,,
"Cocos Island",,,
Colombia,"16,7480927927373","8,93865013670726","8,39322938113394"
Comoros,"41,42110056703","48,5536020083783","51,0152369960337"
"Congo, Dem. Rep.","30,9644670307507","49,9722301424598","45,5205972375584"
"Congo, Rep.","12,8608923884514","5,30425299890949","4,54418039679821"
"Cook Is",,,
"Costa Rica","12,2718363727929","9,45653575243945","8,73148959673741"
"Cote d'Ivoire","32,49842766931","24,2156215028247","22,8160843287842"
Croatia,"10,898581313634","6,46811506047933","5,04338355362799"
Cuba,"13,9948278386778","8,41105166295223","5,62287999633297"
Cyprus,"6,85917752474861","3,60258888795495","2,78836614276017"
"Czech Republic",,,
Czechoslovakia,,,
Denmark,"3,99614045969882","2,61032065950249","1,43033305420917"
Djibouti,"3,06195760015509","3,54419783911545","3,53352507431227"
Dominica,"25,0081116158339","13,9322227158324","13,6577159953817"
"Dominican Republic","13,4228254814983","7,24516483661352","7,4539185441696"
"East Germany",,,
Ecuador,,,"7,04782412292541"
Egypt,"19,3666392064329","16,740742618012","14,8646722381153"
"El Salvador","17,4230134553689","10,4800789284929","10,6121777429031"
"Equatorial Guinea","61,5496237174321","9,81603689725073","2,6104162359081"
Eritrea,,"15,0951381663639","24,2098798160223"
"Eritrea and Ethiopia",,,
Estonia,,,
Ethiopia,"54,3411930382074","49,8771217217598","46,6908836007665"
"Faeroe Islands",,,
"Falkland Is (Malvinas)",,,
Fiji,"20,4114305997087","17,0610725213486","14,0628971509116"
Finland,"6,33544385579532","3,49714722407969","2,77010132912225"
France,"4,20735353404168","2,84011724763618","2,29322259955189"
"French Guiana",,,
"French Polynesia","1,19318634629758","4,70588232054572",
Gabon,"7,32444773540664","6,21362452192229","4,88744011026275"
Gambia,"28,9912773645997","23,8496163770291","28,4006965279414"
Georgia,"31,545518701482","21,9334931961975","16,6890213551592"
Germany,"1,4938356759509","1,27397528075244","0,873223150381786"
Ghana,"45,0675191864261","39,413718316467","40,9353511584289"
Gibraltar,,,
Greece,,,
Greenland,,,
Grenada,"13,3950057256952","5,96720074422764","3,39623610687178"
Guadeloupe,,,
Guam,,,
Guatemala,,,"13,3835293236851"
Guernsey,,,
Guinea,"23,7775612107451","20,259014826676","24,1582986982335"
Guinea-Bissau,"60,8031871299126","56,4383684815962",
Guyana,"38,0817963635733","31,0882078888036","34,6028932014851"
Haiti,,,
"Holy See",,,
Honduras,"22,4363578196421","15,8789603502755","13,6522909807056"
"Hong Kong, China",,"0,091617040769583","0,083870089645355"
Hungary,"14,541361745569","5,53758639007473","4,18430524430038"
Iceland,"11,749217336929","9,05351545983242","6,31078759188321"
India,"29,0233437164316","23,1230976821218","18,8105422705717"
Indonesia,"19,4104026292166","15,6019712327918","13,1266183575304"
Iran,"19,1022209299654","13,7245156434199","10,1890805465947"
Iraq,,"5,36292495820781",
Ireland,"8,79875368411857","3,13125163492617","1,58231971311869"
"Isle of Man",,,
Israel,,,
Italy,"3,49131221373959","2,77870880835146","2,18897744294984"
Jamaica,,"7,0399072807218","5,99164690161194"
Japan,"2,09177689348285","1,50291565767713","1,21668930308646"
Jersey,,,
Jordan,"8,07915680791568","2,34583600654163","3,0806318122033"
Kazakhstan,,"8,68781855384137","6,78789841599802"
Kenya,"29,5185788995874","32,3639742094123","27,1986828671262"
Kiribati,"18,6023654293484","22,4924869932633","25,5860753936515"
"North Korea",,,
"South Korea","8,94288049904212","4,63080614771913","3,33203246131087"
"United Korea (former)
",,,
Kosovo,,,
Kuwait,"0,616144106119988","0,355229040622299",
"Kyrgyz Republic","33,5364390922612","36,7489684597463","31,9457999399753"
Lao,"61,2282566018318","45,1664342764627","36,180821618273"
Latvia,"21,897325137066","4,60413384438122","3,96542705557078"
Lebanon,,"7,11031280119162","6,24745103276032"
Lesotho,"24,9468706810115","12,3352634016421","9,01115691447842"
Liberia,,,
Libya,,,"2,33932825387844"
Liechtenstein,,,
Lithuania,"27,0801815431165","6,34945741321813","4,81515504006826"
Luxembourg,"1,42253388361838","0,68438700734837","0,445086320890616"
"Macao, China",,0,0
"Macedonia, FYR","8,51190742147357","12,0448959943247","12,3248174601912"
Madagascar,"28,5776283701534","29,2099868483823","28,2933268133791"
Malawi,"45,0000151648401","39,5395541828983","32,6340639751432"
Malaysia,"15,216532731436","8,5990218882663","8,3939748946255"
Maldives,,"8,76095316144487","9,94487682429961"
Mali,"45,5164564144379","41,5693617861055","36,5774240240969"
Malta,"3,4667847410833","2,34609929078014","2,63442800433057"
"Marshall Islands",,,
Martinique,,,
Mauritania,"29,617716949552","36,6765304043672","30,5172394473516"
Mauritius,"12,8505162352237","6,9657652758226","6,03707218873599"
Mayotte,,,
Mexico,"7,84787690861645","4,16829309717132","3,72232431986568"
"Micronesia, Fed. Sts.",,,
Moldova,"36,1381899617969","29,0293823990872","19,5308238154776"
Monaco,,,
Mongolia,"12,8569158060428","30,8754576376218","22,0589589982608"
Montenegro,,"12,4555322070917","10,4570962415216"
Montserrat,,,
Morocco,"18,2621625579785","14,9441464635629","14,6775228080244"
Mozambique,"37,1187418216879","24,0097957104669","26,9601610298144"
Myanmar,"57,2585220354689","57,2386536312258",
Namibia,"11,717466691002","11,8239961139896","11,3274880060502"
Nauru,,,
Nepal,"51,6327699799484","40,8195351898364","36,3488518373338"
Netherlands,"4,37426283998713","2,6431718061674","2,09017453560202"
"Netherlands Antilles",,,
"New Caledonia","3,62420976494962",,
"New Zealand","6,88368210081613","8,78009091978559","5,40291680955189"
Ngorno-Karabakh,,,
Nicaragua,,"20,8900561459705","18,9882583759481"
Niger,"35,2531844732658","37,8397375820056",
Nigeria,,,"32,7554217346789"
Niue,,,
"Norfolk Island",,,
"Northern Cyprus",,,
"Northern Mariana Islands",,,
Norway,"3,42330309152652","2,09653599105904","1,5222443501999"
Oman,"2,5863028333593","1,95516022364232",
Pakistan,"25,9787780417556","25,9293603067922","21,4654047125324"
Palau,,"3,9176005329151","3,48305008230138"
Panama,"9,77910633176754","7,236330714854","6,97917894459505"
"Papua New Guinea","30,8589827926462","35,7719267881096","38,611267721841"
Paraguay,"27,7832694921537","17,015008375624","21,131387467332"
Peru,"8,53812108454004","8,4991609467767","7,20677888146744"
Philippines,"21,9038150379164","13,9667822102672","12,6648027785234"
Pitcairn,,,
Poland,"8,25993159611734","4,95783903935828","4,5288799059018"
Portugal,"8,81937923789388","3,64719624702036","2,78834603773981"
"Puerto Rico","1,41845127673596","0,857511450233218","0,602908341217568"
Qatar,,,
Reunion,,,
Romania,"23,7406420505012","12,5138970370363","10,1368801669344"
Russia,"16,6110738785857","6,43452162195271","4,9665734345533"
Rwanda,"32,5459939172399","37,186710896256","38,3884309016749"
"St. Barthélemy",,,
"St. Helena",,,
"St. Kitts and Nevis","6,45553410347096","2,06190591274851","2,25399579344232"
"St. Lucia","14,526320473457","7,0145091360731","3,75025816867178"
"St. Martin",,,
"St. Vincent and the Grenadines","21,1885734469513","8,54412245866878","6,28290586507242"
St.-Pierre-et-Miquelon,,,
Samoa,,"16,8407585079944","13,2356904423282"
"San Marino",,,
"Sao Tome and Principe",,,"16,8060736887326"
"Saudi Arabia","5,74892386509445","4,94907713538223","3,2371819265799"
Senegal,"19,9320446673125","19,1419017376279","16,6609677899122"
Serbia,,"19,9269915398826","12,0544825801933"
"Serbia and Montenegro",,,
"Serbia excluding Kosovo",,,
Seychelles,"4,80910985715012",3,"2,36422695052471"
"Sierra Leone","46,939881236184","58,3621609465983","51,5666064733948"
Singapore,"0,338182099887372","0,100431392474649","0,054198447615946"
"Slovak Republic","7,41007188096682","4,47477330363197","3,65029348336778"
Slovenia,"5,62836563656066","3,29575682907318","2,71340826269466"
"Solomon Islands","28,911329367824","34,6777997924332","34,4555686428478"
Somalia,"65,4525917316847",,
Somaliland,,,
"South Africa","4,6300417617662","3,27492374894493","2,66953686012161"
"South Ossetia",,,
Spain,"5,5641430873422","4,38625135621965","3,20145629275521"
